ID,Outstanding _principal,Prime,Joint,PV,ABP,DP,12_mo_inquires,Rev_over_90,Auto_App,BA_V,Grade,IDA,BK,Deceased,BA_change_pre _issue,BA_change_post_issue,Days_between_issue_default,Recovered
2422,9600,0,0,2,0,0,0,1,0,0,E,352,0,0,0,0,48,0
2423,239.35,1,0,0,0,0,0,0,0,0,C,408,0,0,0,0,87,1
2424,11365.75,0,0,3,0,0,0,0,0,0,G,676,0,0,0,0,140,0
2425,9799.8,1,0,2,0,0,0,0,0,0,D,266,0,0,0,0,78,0
2426,6549.01,1,0,2,0,0,1,0,0,0,D,419,0,0,0,1,139,0
2427,10000,1,0,2,0,0,0,0,1,0,C,304,0,0,0,0,48,0
2428,18224.43,1,0,2,0,0,0,0,0,0,F,367,0,0,0,0,112,0
2429,19639.16,0,0,2,1,0,0,0,0,0,F,392,0,0,0,0,90,0
2430,10614.55,0,0,3,0,0,0,0,0,0,G,448,0,0,0,0,81,0
2431,9304.1,1,0,2,0,0,0,0,1,0,C,271,0,0,0,0,146,0
2432,27056.81,1,0,3,0,0,1,0,0,0,E,340,0,0,0,1,79,1
2433,3929.81,0,0,0,0,0,0,0,0,0,G,627,0,0,0,0,100,0
2434,33463.05,1,1,3,1,0,0,0,0,0,C,302,0,0,0,0,112,0
2435,32173.47,1,0,2,0,0,0,0,0,0,E,526,0,0,0,0,173,0
2436,11727.74,1,0,0,0,0,0,0,0,1,C,272,1,0,0,1,88,0
2437,23823.71,1,0,2,0,0,1,0,1,0,B,478,0,0,0,0,112,0
2438,2262.77,1,1,3,0,0,0,0,0,0,B,592,0,0,0,1,82,1
2439,2000,0,1,3,0,0,0,0,0,0,G,233,0,0,0,0,63,0
2440,10797.39,1,1,3,1,0,0,0,0,0,A,276,0,0,0,1,56,1
2441,2787.22,0,0,0,0,0,0,1,0,0,G,446,0,0,0,0,112,0
2442,2786.61,0,0,3,0,0,0,0,0,0,G,431,0,0,0,1,140,1
2443,8915.77,0,0,2,1,0,0,0,0,0,G,231,0,0,0,0,86,0
2444,7294.54,1,0,0,1,0,0,0,0,0,C,433,0,0,0,0,78,0
2445,9721.26,0,0,2,0,0,0,0,0,0,F,463,0,0,0,1,49,1
2446,5448.12,0,0,2,0,0,0,0,0,0,G,506,0,0,0,0,164,1
2447,1963.91,0,0,2,0,0,0,0,0,0,F,338,0,0,0,1,95,0
2448,23679.37,1,0,3,0,0,0,0,0,0,C,563,0,0,0,0,112,0
2449,7443.25,1,0,2,0,0,0,0,1,0,C,324,0,0,0,0,144,0
2450,15000,0,0,3,0,0,0,0,0,0,G,597,0,0,0,0,52,0
2451,27877.74,1,0,2,0,0,0,0,0,0,B,542,0,0,0,0,83,1
2452,4771.82,1,0,0,0,0,0,0,0,0,C,286,0,0,1,0,112,0
2453,15639.77,1,0,3,0,0,1,0,0,0,C,774,0,0,0,0,84,0
2454,1539.11,0,0,2,0,0,0,0,0,0,G,489,0,0,0,1,140,0
2455,6355.33,0,0,0,0,0,0,0,0,0,F,381,0,0,0,0,112,0
2456,11555.17,0,0,3,0,0,0,1,0,0,F,537,0,0,0,0,112,0
2457,9450.33,0,0,3,0,0,0,0,0,0,F,661,0,0,0,0,48,1
2458,38298.81,1,0,2,0,0,0,0,0,0,D,246,0,0,0,0,168,1
2459,7453.31,1,0,3,0,0,0,0,0,0,C,404,0,0,0,1,145,0
2460,23500.1,1,0,3,0,0,0,0,0,0,E,632,0,0,0,0,140,0
2461,6437.36,1,0,0,0,0,0,0,0,0,E,486,0,0,0,0,112,1
2462,30531.81,1,0,0,0,0,0,0,0,0,C,522,0,0,0,0,54,1
2463,31115.24,1,0,2,0,0,0,0,0,0,E,341,0,0,0,0,51,1
2464,20000,0,0,2,1,0,0,0,1,0,F,411,0,0,0,0,51,0
2465,4307.32,0,0,3,0,0,1,0,0,0,G,557,0,0,0,0,53,1
2466,6198.46,0,0,2,0,0,0,0,0,0,G,499,0,0,0,0,168,0
2467,3821.53,1,0,2,0,0,0,0,0,0,C,456,0,0,0,0,120,0
2468,18398.36,0,0,2,0,0,0,0,0,0,E,337,0,0,0,0,139,1
2469,7231.44,1,0,0,0,0,0,0,0,1,B,347,0,0,0,1,112,1
2470,19547.34,1,0,3,0,0,0,0,0,1,E,721,0,0,0,0,109,0
2471,21724.81,1,0,2,0,0,0,0,1,0,B,382,0,0,0,1,122,1
2472,8697.08,0,0,0,0,0,1,0,0,0,G,642,0,0,0,0,139,0
2473,20000,0,0,0,0,0,0,0,0,0,F,575,0,0,0,0,51,0
2474,6575.21,0,0,0,0,0,0,0,0,0,E,557,0,0,0,1,95,0
2475,13938.87,1,0,2,0,0,0,0,1,0,B,328,0,0,0,0,78,0
2476,3775.08,0,0,2,0,0,0,0,0,0,F,646,0,0,0,0,143,0
2477,5906.03,1,0,2,0,0,0,0,1,0,C,427,0,0,0,0,112,1
2478,5891.43,1,0,2,0,0,0,0,1,0,C,292,0,0,0,0,82,0
2479,24575.64,1,0,0,0,0,0,0,0,0,E,407,0,0,0,0,82,0
2480,1458.74,1,0,3,0,0,0,0,0,0,C,783,0,0,0,0,83,0
2481,19209.67,1,0,2,0,0,0,0,1,0,C,493,0,0,0,0,148,1
2482,1533.85,1,0,3,0,0,0,0,0,0,D,524,0,0,0,0,115,0
2483,12149.96,1,0,2,1,0,0,0,0,0,D,274,0,0,0,0,140,0
2484,4652.03,1,0,2,0,0,0,0,1,0,C,205,0,0,0,0,139,0
2485,16823.06,1,0,2,0,0,0,0,0,0,D,307,0,0,0,0,143,0
2486,14062.03,0,0,2,0,0,0,1,0,0,E,478,0,0,0,0,150,1
2487,8931.91,1,0,2,0,0,0,1,1,0,C,418,0,0,0,0,137,0
2488,9210.23,1,0,3,0,0,0,0,0,0,E,635,0,0,1,0,82,1
2489,6464.76,1,0,2,0,0,0,0,0,0,A,331,0,0,0,0,115,0
2490,2239.18,0,0,2,0,0,0,0,0,0,G,244,0,0,0,0,48,1
2491,13929.14,0,0,2,0,0,0,0,1,0,G,310,0,0,0,0,140,0
2492,5677.75,0,0,2,0,0,0,1,0,0,G,413,0,0,0,0,145,0
2493,6276.04,0,0,2,0,0,0,0,0,0,F,355,0,0,0,0,145,0
2494,1851.48,1,0,2,0,0,0,0,0,0,B,305,0,0,0,0,139,0
2495,21649.65,1,1,0,0,0,0,0,0,0,C,359,0,0,0,0,167,0
2496,34027.89,1,0,0,1,0,0,1,0,0,D,458,0,0,1,1,81,0
2497,3422.4,1,0,2,0,0,0,0,0,0,C,374,0,0,0,0,78,0
2498,6481.45,0,0,0,0,0,0,0,0,0,F,441,0,0,0,0,78,1
2499,20513.84,1,1,3,1,0,0,0,0,0,C,349,0,0,0,0,167,0
2500,1827.54,1,0,2,0,0,0,0,1,0,D,319,0,0,0,0,112,1
2501,17830.41,1,0,3,0,0,0,0,0,0,D,705,0,0,0,0,78,0
2502,9050.59,1,0,2,0,0,0,0,0,0,B,421,0,0,0,0,167,0
2503,5000,1,0,3,0,0,0,0,0,0,B,634,0,0,0,1,47,0
2504,3025,1,0,3,0,0,0,0,0,0,C,620,0,0,0,0,50,0
2505,16000,1,0,1,0,0,0,0,0,0,C,411,0,0,0,0,47,0
2506,7529.02,1,0,3,0,0,0,0,0,0,E,420,0,0,0,0,144,0
2507,18572.19,0,0,2,0,0,0,0,0,0,G,322,0,0,0,0,167,0
2508,9649.12,1,0,0,1,0,0,0,0,0,C,516,0,0,0,1,48,1
2509,14412.56,1,0,3,0,0,0,0,0,0,B,705,0,0,0,1,50,1
2510,29375.22,1,0,3,0,0,0,0,0,0,D,605,0,0,0,0,82,0
2511,9151.38,1,0,0,0,0,0,0,0,0,D,445,0,0,0,1,78,1
2512,15450.1,1,1,3,1,0,0,0,0,0,E,404,0,0,0,0,81,1
2513,3376.22,0,0,2,0,0,1,0,0,0,G,414,0,0,0,0,112,0
2514,3072.4,0,0,3,0,0,0,0,0,0,E,647,0,0,0,0,112,0
2515,27944.55,1,0,3,0,0,0,0,0,0,C,408,0,0,0,0,146,0
2516,8246.51,1,0,2,0,0,0,0,0,0,E,399,0,0,0,0,140,0
2517,13912.3,0,1,3,0,0,0,1,0,0,G,300,0,0,0,1,140,1
2518,4534.57,1,0,2,0,0,0,0,0,0,C,336,0,0,0,1,118,1
2519,4742.6,1,0,2,0,0,0,0,0,0,A,482,0,0,0,0,112,0
2520,11090.11,0,0,2,0,0,0,1,0,0,F,548,0,0,0,0,167,0
2521,6943.15,0,0,2,0,0,1,1,0,0,G,324,0,0,0,0,112,0
2522,18527.49,0,0,2,0,0,0,0,0,0,G,507,0,0,0,0,112,1
2523,7572.45,1,0,2,0,0,0,0,1,0,B,302,0,0,0,0,147,0
2524,21575.55,1,0,3,1,0,0,0,0,0,A,595,0,0,0,1,137,0
2525,18925.82,0,0,2,0,0,0,0,0,0,G,510,0,0,0,0,137,0
2526,7443.25,1,0,2,0,0,0,0,1,0,C,532,1,0,0,0,144,0
2527,9529.82,1,0,2,0,0,0,0,1,0,B,334,0,0,0,0,112,0
2528,10692.73,1,0,2,0,0,0,0,0,0,C,369,0,0,0,0,114,0
2529,2838.13,0,0,2,0,0,0,1,0,0,G,365,0,0,0,0,146,0
2530,1891.94,0,0,3,0,0,0,0,0,0,G,646,0,0,0,0,83,0
2531,2932.45,1,0,2,0,0,0,0,0,0,C,478,0,0,0,0,92,0
2532,14803.67,1,0,0,0,0,1,0,0,0,E,434,0,0,0,0,79,0
2533,5440.28,1,1,3,0,0,0,0,0,0,C,446,0,0,0,0,140,0
2534,924.18,0,0,2,0,0,0,0,0,0,F,260,0,0,0,0,167,0
2535,35000,1,0,2,0,0,0,0,1,0,E,432,0,0,0,0,48,0
2536,4439.29,0,0,0,0,0,0,0,0,0,G,298,0,0,0,1,80,1
2537,24772.72,1,0,2,0,0,1,0,0,0,E,375,0,0,0,0,87,0
2538,8380.47,1,0,0,0,0,0,0,0,0,C,494,0,0,0,0,139,1
2539,9816.72,0,0,3,0,0,0,0,0,0,F,459,0,0,0,0,81,0
2540,4635.83,0,0,3,0,0,0,0,0,1,G,401,0,0,0,1,140,1
2541,7396.86,0,0,3,0,0,0,1,0,0,F,333,0,0,0,0,112,1
2542,14082.92,1,0,3,1,0,0,0,0,0,D,464,0,0,0,0,140,0
2543,6484.2,0,0,3,0,0,0,0,0,0,G,557,0,0,0,0,81,0
2544,13211.68,1,0,2,0,0,0,0,0,0,C,376,0,0,0,1,76,1
2545,6673.56,0,0,3,0,0,0,0,0,0,G,556,0,0,0,0,167,0
2546,6630.02,0,0,3,0,0,0,0,0,0,G,328,0,0,0,0,140,0
2547,23260.47,1,0,2,0,0,0,0,0,0,D,362,0,0,0,0,147,0
2548,5490.27,0,0,2,1,0,0,0,0,0,F,493,0,0,0,0,51,1
2549,9311.64,1,1,0,0,0,0,0,0,0,C,424,0,0,0,0,147,0
2550,4866.13,0,0,3,0,0,0,0,0,0,G,209,0,0,0,0,140,1
2551,4246.95,0,0,2,0,0,0,0,1,0,F,398,0,0,0,1,146,0
2552,7768.34,0,0,2,0,0,0,0,0,0,F,185,0,0,0,0,84,1
2553,18546.7,0,0,3,0,0,0,0,0,0,G,379,0,0,0,0,82,0
2554,3784.95,0,0,0,0,0,1,0,0,0,G,397,0,0,0,0,127,1
2555,11215.35,1,0,0,0,0,0,0,0,0,D,438,0,0,0,1,143,0
2556,11433.14,1,0,2,0,0,0,0,1,0,C,283,0,0,0,0,167,0
2557,14169.05,0,0,3,0,0,0,0,0,0,F,488,0,0,1,0,143,0
2558,9286.09,0,0,2,0,0,0,0,1,0,G,318,0,0,0,0,169,0
2559,18109.07,1,0,0,1,0,0,0,0,0,B,317,0,0,0,1,119,1
2560,2273.15,0,0,2,0,0,0,0,0,0,G,409,0,0,0,0,144,0
2561,11446.22,1,0,0,0,0,0,0,0,0,C,503,0,0,0,0,119,0
2562,2945.87,0,0,3,0,0,0,0,0,0,F,129,0,0,0,0,82,0
2563,10000,1,0,3,1,0,0,0,0,0,C,513,0,0,0,0,59,0
2564,3818.82,1,0,3,0,0,0,0,0,0,C,384,0,0,0,1,112,0
2565,15465.51,1,0,2,0,0,0,0,1,0,C,413,0,0,0,0,140,0
2566,8425,0,0,3,0,0,0,0,0,0,G,447,0,0,0,0,50,0
2567,14742.44,0,0,2,0,0,0,1,1,0,G,406,0,0,0,0,83,0
2568,26072.61,1,0,2,0,0,0,0,0,0,C,311,0,0,0,0,144,0
2569,10670.61,1,0,2,0,0,0,0,0,0,C,318,0,0,0,0,81,1
2570,5732.3,1,0,2,0,0,1,0,0,0,C,217,0,0,0,1,112,0
2571,7280.66,0,0,2,0,0,0,1,0,0,G,201,0,0,0,0,112,0
2572,6612.2,0,0,0,0,0,0,0,0,0,F,589,0,0,0,0,154,0
2573,822.27,0,1,3,1,0,0,0,0,0,F,688,0,0,0,0,82,1
2574,5796.62,1,0,1,0,0,0,0,0,0,C,688,0,0,0,1,85,0
2575,5616.65,1,0,3,0,0,0,0,0,0,B,425,0,0,0,0,112,0
2576,8647.57,1,0,2,0,0,0,0,1,0,B,324,0,0,0,0,49,1
2577,7556.81,0,0,3,0,0,0,0,0,1,F,293,0,0,0,0,140,1
2578,14187.44,0,0,0,1,0,0,0,0,0,G,569,0,0,0,0,147,1
2579,2252.99,0,0,3,0,0,0,1,0,0,G,290,0,0,0,1,112,0
2580,9079.36,1,0,2,0,0,0,0,0,0,C,462,0,0,0,0,86,1
2581,7644.09,0,0,0,0,0,0,0,0,0,E,463,0,0,0,0,81,0
2582,9446.03,0,0,2,0,0,0,0,0,0,F,344,0,0,0,0,140,0
2583,38091.34,1,0,2,0,0,0,0,0,0,C,250,0,0,0,1,52,1
2584,8000,1,0,3,0,0,1,0,0,0,G,685,0,0,0,0,50,0
2585,8147.1,1,0,2,0,0,0,1,0,0,B,331,0,0,0,1,78,1
2586,16277.18,1,0,2,0,0,1,0,1,0,D,356,0,0,0,0,112,0
2587,4383.4,1,0,2,0,0,0,0,0,0,B,344,0,0,0,1,113,0
2588,12807.88,1,0,2,0,0,0,0,0,0,F,386,0,0,0,0,144,0
2589,2736.96,1,0,3,1,0,0,0,0,0,C,537,0,0,0,0,82,1
2590,8057.39,0,0,2,0,0,0,1,0,0,E,575,0,0,0,0,112,0
2591,16658.91,1,0,2,0,0,0,0,1,0,E,245,0,0,0,1,81,0
2592,4829.64,0,0,2,0,0,0,0,0,0,E,490,0,0,0,0,79,0
2593,17282.07,0,0,2,0,0,0,0,0,0,F,301,0,0,0,0,140,1
2594,15650.23,1,0,2,0,0,0,0,1,0,D,303,0,0,0,0,81,0
2595,9111.66,1,0,2,0,0,0,0,0,0,C,259,0,0,0,0,83,1
2596,6670.39,1,0,2,0,0,0,0,0,0,B,333,0,0,0,0,112,0
2597,6500,0,0,2,0,0,0,0,0,0,G,291,0,0,0,1,50,0
2598,31110.57,1,0,2,0,0,0,0,0,0,E,333,0,0,0,0,132,0
2599,7451.37,1,0,2,0,0,0,0,0,0,C,596,0,0,0,0,79,0
2600,14667.46,1,0,2,1,0,0,1,1,0,C,383,0,0,0,0,83,0
2601,11732.4,1,0,2,1,0,0,0,0,0,F,231,0,0,0,0,133,0
2602,12413.2,1,0,3,0,0,0,0,0,0,D,604,0,0,0,0,81,0
2603,1965.65,0,0,2,0,0,0,0,0,0,G,538,0,0,0,0,82,0
2604,18375.01,1,0,2,0,0,0,0,0,0,D,218,0,0,0,0,52,1
2605,2726.8,0,0,0,0,0,0,0,0,0,E,444,0,0,0,0,86,1
2606,5807.48,0,0,2,0,0,0,0,0,0,G,364,0,0,0,1,78,1
2607,8400.68,0,0,2,0,0,0,0,0,0,G,409,0,0,0,0,143,0
2608,2782,0,0,0,0,0,0,0,0,0,G,341,0,0,0,0,123,1
2609,26830.47,1,0,0,0,0,0,0,0,0,G,638,0,0,0,0,78,0
2610,20104.79,1,0,2,0,0,0,0,1,0,D,284,0,0,0,0,116,0
2611,18441.34,1,0,2,0,0,0,0,1,0,D,251,0,0,0,0,112,0
2612,35000,1,0,3,1,0,0,0,0,0,D,740,0,0,0,0,52,0
2613,4761.4,1,0,3,0,0,0,1,0,0,B,612,0,0,0,0,112,0
2614,8205.88,0,0,2,0,0,0,0,0,0,F,473,0,0,0,1,113,1
2615,9669.97,1,0,2,0,0,0,1,0,0,C,444,0,0,0,0,113,1
2616,17002.84,0,0,2,0,0,0,1,0,0,F,249,0,0,0,0,144,0
2617,6746.85,0,0,2,0,0,0,0,0,0,G,440,0,0,0,0,112,0
2618,5619.16,1,0,2,0,0,0,0,0,0,D,361,0,0,1,0,146,0
2619,5513.61,0,0,2,0,0,0,0,1,0,E,287,0,0,0,1,49,1
2620,7395.18,0,0,3,0,0,0,0,0,0,F,445,0,0,0,0,99,1
2621,11780.06,0,0,3,0,0,0,0,0,1,F,502,0,0,0,0,81,0
2622,18677.49,1,0,2,1,0,0,0,0,0,E,589,0,0,0,0,110,0
2623,2000,1,0,2,0,0,0,0,0,0,B,444,0,1,0,0,51,0
2624,911.17,1,0,3,0,0,0,0,0,1,C,301,0,0,0,1,112,1
2625,9092.6,0,0,2,0,0,0,0,0,0,G,376,0,0,0,0,112,0
2626,9513.42,0,0,3,0,0,0,0,0,0,G,499,1,0,0,0,112,0
2627,17209.24,1,1,3,0,0,0,0,0,0,C,521,0,0,0,1,113,1
2628,2788.98,0,0,3,1,0,0,0,0,0,F,359,0,0,0,0,50,1
2629,19331.9,1,0,1,0,0,0,0,0,0,C,336,0,0,0,0,143,0
2630,4382.55,0,0,3,0,0,0,0,0,0,G,544,0,0,0,0,78,1
2631,4814.66,0,0,0,0,0,0,0,0,0,F,444,0,0,0,0,113,0
2632,15829.19,0,0,0,0,0,0,0,0,1,F,451,0,0,0,0,144,1
2633,4822.36,0,0,2,0,0,0,0,1,0,G,249,0,0,0,0,112,0
2634,27488.91,1,0,2,1,0,0,0,0,0,D,387,0,0,0,0,136,0
2635,5342.72,1,0,2,0,0,0,0,0,0,F,352,0,0,0,1,82,1
2636,7343.8,1,0,3,0,0,0,0,0,0,D,680,0,0,0,0,97,0
2637,4526.93,1,0,2,0,0,0,0,0,0,B,202,0,0,0,1,81,1
2638,14807.77,1,0,2,0,0,0,0,1,0,A,333,0,0,0,0,140,0
2639,12354.75,0,0,2,0,0,0,0,0,0,G,441,0,0,0,0,101,0
2640,11410.71,1,0,2,0,0,0,0,0,0,D,288,0,0,0,1,50,0
2641,11582.58,0,0,2,0,0,0,0,1,0,G,455,0,0,0,1,115,0
2642,14065.1,0,0,0,0,0,0,0,0,0,G,406,0,0,0,0,122,0
2643,14232.89,1,0,2,0,0,0,0,1,0,C,378,0,0,0,0,82,0
2644,33640.02,1,0,2,0,0,0,0,0,0,E,453,0,0,1,0,109,0
2645,6861.73,0,0,0,0,0,0,0,0,1,E,642,0,0,1,0,81,0
2646,4718.85,0,0,2,0,0,0,0,1,0,F,642,1,0,0,0,143,0
2647,31784.43,1,0,0,0,0,0,0,0,0,C,564,0,0,0,1,112,1
2648,5682.86,0,0,2,0,0,0,0,1,0,G,367,0,0,0,0,143,0
2649,3053.97,1,0,3,0,0,0,0,0,0,C,551,0,0,0,0,113,0
2650,29127.6,1,0,3,0,0,0,1,0,0,D,608,0,0,0,0,79,1
2651,9290.76,0,0,3,0,0,0,0,0,0,G,468,0,0,0,0,81,1
2652,2716.99,1,0,0,1,0,0,0,0,0,B,329,0,0,0,0,81,1
2653,971.47,0,0,3,0,0,0,0,0,0,G,500,0,0,0,1,47,1
2654,7000,0,0,2,0,0,0,0,0,0,E,475,0,0,0,0,53,0
2655,14643.65,1,0,2,0,0,0,0,0,0,B,326,0,0,0,0,81,0
2656,13178.95,0,0,2,0,0,0,0,0,0,F,278,0,0,0,1,140,0
2657,17061.15,0,0,0,1,0,0,0,0,0,E,490,0,0,0,0,136,1
2658,2741.85,1,0,0,1,0,0,1,0,0,D,433,0,0,1,0,47,1
2659,19326.03,1,0,3,0,0,0,0,0,0,B,628,0,0,0,1,143,1
2660,6469.24,0,0,3,0,0,0,0,0,0,F,355,0,0,0,1,146,0
2661,5818.52,1,0,2,0,0,0,0,0,0,C,472,0,0,0,0,64,1
2662,29334.93,1,0,2,0,0,1,0,0,0,C,598,0,0,0,0,81,0
2663,21325,1,0,2,0,0,0,0,0,0,D,513,0,0,0,0,63,0
2664,11582.58,0,0,2,0,0,0,1,0,0,G,406,0,0,0,0,113,0
2665,8000,0,0,2,0,0,0,0,1,0,F,359,0,0,0,0,53,0
2666,11262.09,1,1,3,0,0,0,0,0,1,D,409,0,0,0,0,140,0
2667,7333.73,1,0,0,1,0,0,0,0,0,C,422,0,0,0,0,84,0
2668,4914.15,0,0,2,0,0,0,0,0,0,G,331,0,0,0,0,81,0
2669,10919.18,1,0,2,0,0,0,0,1,0,C,328,0,0,0,1,82,1
2670,3515.77,1,0,2,0,0,0,0,0,0,B,413,0,0,0,1,78,0
2671,9899.06,0,1,3,0,0,0,0,0,0,G,473,0,0,1,0,94,0
2672,6839.33,1,0,0,0,0,0,0,0,0,C,550,0,0,0,1,87,0
2673,7397.98,0,0,3,0,0,0,0,0,0,F,338,0,0,0,0,81,1
2674,2608.65,1,0,3,0,0,0,0,0,1,C,519,0,0,0,1,140,1
2675,18330.4,1,0,2,0,0,0,0,1,0,C,342,0,0,0,0,112,0
2676,5423.59,1,0,2,0,0,0,0,1,0,B,277,0,0,0,0,112,1
2677,9057.17,1,0,0,1,0,0,0,0,0,B,389,0,0,0,0,49,1
2678,3628.48,1,0,2,1,0,0,0,0,0,C,473,0,0,0,0,82,1
2679,6449.86,0,0,2,0,0,0,0,1,0,F,138,0,0,0,0,50,1
2680,19276.7,0,0,3,0,0,0,0,0,0,G,489,0,0,0,0,112,0
2681,10864.11,1,1,0,0,0,0,0,0,0,B,293,0,0,0,1,119,1
2682,3027.35,0,0,2,0,0,0,0,0,0,G,269,0,0,0,0,140,0
2683,2832.61,1,0,0,1,0,0,0,0,0,D,585,0,0,0,0,50,1
2684,15340.04,1,0,1,0,0,0,0,0,0,D,351,0,0,0,0,113,1
2685,9069.67,1,0,0,1,0,0,0,0,0,C,370,0,0,0,0,47,1
2686,3957.3,0,0,3,0,0,0,0,0,1,F,530,0,0,0,1,141,0
2687,3775.07,0,0,2,0,0,0,0,0,0,F,573,0,0,0,0,151,0
2688,17501.22,1,0,2,0,0,0,0,0,0,E,402,0,0,0,0,114,1
2689,17365.99,1,0,0,0,0,0,0,0,0,C,170,0,0,0,0,151,0
2690,2000,0,0,2,0,0,0,0,0,0,G,378,0,0,0,0,51,0
2691,23807.08,1,0,2,1,0,0,0,0,0,C,361,0,0,0,0,50,1
2692,4663.27,1,0,0,0,0,0,0,0,0,C,473,0,0,0,0,136,0
2693,19632.89,1,0,2,0,0,0,0,1,0,E,189,0,0,0,0,112,0
2694,11365.75,0,0,0,0,0,0,0,0,0,G,539,0,0,0,0,144,0
2695,6047.66,1,0,2,0,0,0,0,0,0,C,345,0,0,0,0,136,0
2696,10008.41,1,0,3,0,0,0,1,0,0,C,674,0,0,0,0,112,1
2697,6184.53,0,0,3,0,0,0,0,0,0,F,579,0,0,0,0,78,0
2698,10756.64,1,0,2,0,0,0,0,0,0,C,197,1,0,0,0,112,0
2699,2585.83,1,0,3,1,0,0,0,0,0,C,449,0,0,0,0,147,1
2700,9437.69,0,0,2,1,0,0,0,0,0,F,424,0,0,0,0,140,0
2701,3199.71,0,0,0,0,0,0,1,0,0,G,603,0,0,0,0,48,1
2702,8019.54,1,0,3,0,0,0,0,0,0,C,499,0,0,0,0,112,0
2703,1925.86,0,0,2,0,0,0,0,0,0,F,406,0,0,0,1,111,0
2704,1419.42,0,0,3,0,0,0,1,0,0,G,310,0,0,0,0,158,0
2705,24373.08,1,0,2,0,0,0,0,0,0,E,408,0,0,0,0,91,0
2706,11791.96,0,0,2,0,0,0,0,0,0,G,278,0,0,0,0,140,0
2707,9096.58,1,0,2,0,0,0,0,0,0,E,205,0,0,0,0,81,0
2708,6841.17,1,0,2,0,0,0,0,0,0,C,528,0,0,0,0,100,0
2709,34343.07,1,0,2,0,0,0,0,1,0,C,546,0,0,0,0,145,1
2710,9629.31,0,0,3,0,0,0,0,0,0,F,360,0,0,0,0,120,0
2711,7703.45,0,0,2,0,0,0,0,0,0,F,238,0,0,0,0,112,0
2712,10527.53,0,0,2,0,0,0,0,0,0,F,355,0,0,0,0,140,0
2713,3631.79,1,0,2,0,0,0,0,0,0,C,368,0,0,0,1,82,1
2714,9543.66,1,0,0,0,0,0,0,0,0,C,455,0,0,0,0,112,0
2715,11109,1,0,2,0,0,0,0,0,0,B,452,0,0,0,0,140,0
2716,14478.22,0,0,0,0,0,1,0,0,0,G,454,0,0,0,0,114,0
2717,1963.34,0,0,2,0,0,0,0,0,0,F,245,0,0,0,0,87,0
2718,3218.76,0,0,2,0,0,0,0,1,0,G,315,0,0,0,0,81,0
2719,10275.84,1,0,2,0,0,0,0,0,0,E,456,0,0,0,0,82,0
2720,19184.29,0,0,3,0,0,0,1,0,0,E,740,0,0,0,1,93,0
2721,9471.45,0,0,2,0,0,0,0,0,0,G,589,0,0,0,0,149,0
2722,4694.74,0,0,0,0,0,0,0,0,0,E,486,0,0,0,1,147,0
2723,1810.37,1,0,2,0,0,0,0,0,0,B,400,0,0,0,1,54,1
2724,13908.45,0,0,0,0,0,0,1,0,0,G,433,0,1,0,0,81,0
2725,2384.55,1,0,2,0,0,1,0,0,0,C,253,0,0,0,0,112,0
2726,6720.88,0,0,0,0,0,0,0,0,0,E,642,0,0,0,0,112,0
2727,3955.89,0,0,2,0,0,0,0,0,0,G,378,0,0,0,0,74,0
2728,15625.37,1,0,2,0,0,1,0,1,0,B,223,0,0,0,0,78,0
2729,14187.46,0,0,3,0,0,0,0,0,0,G,430,0,0,0,0,115,0
2730,12759.17,1,0,2,0,0,0,0,0,0,E,474,0,0,0,0,112,0
2731,8248.44,0,0,2,0,0,0,0,0,0,F,203,0,0,0,0,81,0
2732,11365.75,0,0,2,0,0,0,0,0,0,G,288,0,0,0,0,140,1
2733,4532.33,0,0,2,0,0,0,0,0,0,G,330,0,0,0,0,109,0
2734,7241.28,1,0,2,0,0,0,0,1,0,B,355,0,0,0,0,122,1
2735,5459.57,1,0,2,0,0,0,0,0,0,C,201,0,0,0,0,78,1
2736,6871.7,0,0,2,0,0,0,0,0,0,F,353,0,0,1,0,126,0
2737,6000,1,0,0,0,0,0,1,0,1,B,452,0,0,0,1,50,0
2738,6867.73,1,0,1,0,0,0,0,0,0,C,258,0,0,0,0,112,1
2739,9089.57,0,0,2,0,0,0,1,0,0,G,179,0,0,0,0,53,0
2740,6173.68,0,0,2,0,0,0,0,0,0,G,317,0,0,0,0,112,0
2741,11349.98,0,0,3,0,0,0,0,0,0,G,292,0,0,0,0,146,0
2742,25484.17,1,0,0,1,0,0,0,0,1,C,550,0,0,0,0,48,1
2743,15140.66,0,0,0,0,0,0,0,0,0,G,497,0,0,0,0,140,0
2744,27380.58,1,0,0,0,0,0,0,0,0,C,157,0,0,0,0,106,0
2745,945.08,0,0,2,0,0,0,0,0,0,G,240,0,0,0,0,140,0
2746,4673.07,1,0,2,0,0,0,0,0,0,D,478,0,0,0,0,137,0
2747,11872.14,0,0,0,0,0,0,1,0,0,G,558,0,0,0,0,112,0
2748,1917.31,1,1,3,0,0,0,0,0,0,D,378,0,0,0,0,125,0
2749,31743.87,1,0,2,0,0,0,0,0,0,C,329,0,0,0,0,112,0
2750,4612.63,0,0,2,0,0,0,0,0,0,F,593,0,0,0,0,149,0
2751,7521.07,0,0,0,0,0,0,1,0,0,G,388,0,0,0,0,152,0
2752,17928.86,0,0,2,0,0,0,0,0,0,G,391,0,0,0,0,109,0
